id	name	inchikey
DB00422	Methylphenidate	DUGOZIWVEXMGBE-UHFFFAOYSA-N
DB00423	Methocarbamol	GNXFOGHNGIVQEH-UHFFFAOYSA-N
DB00424	Hyoscyamine	RKUNBYITZUJHSG-FXUDXRNXSA-N
DB00425	Zolpidem	ZAFYATHCZYHLPB-UHFFFAOYSA-N
DB00426	Famciclovir	GGXKWVWZWMLJEH-UHFFFAOYSA-N
DB00427	Triprolidine	CBEQULMOCCWAQT-WOJGMQOQSA-N
DB00428	Streptozocin	ZSJLQEPLLKMAKR-GKHCUFPYSA-N
DB00429	Carboprost tromethamine	UMMADZJLZAPZAW-XOWPVRJPSA-N
DB00430	Cefpiramide	PWAUCHMQEXVFJR-PMAPCBKXSA-N
DB00431	Lindane	JLYXXMFPNIAWKQ-GNIYUCBRSA-N
DB00432	Trifluridine	VSQQQLOSPVPRAZ-RRKCRQDMSA-N
DB00433	Prochlorperazine	WIKYUJGCLQQFNW-UHFFFAOYSA-N
DB00434	Cyproheptadine	JJCFRYNCJDLXIK-UHFFFAOYSA-N
DB00435	Nitric Oxide	MWUXSHHQAYIFBG-UHFFFAOYSA-N
DB00436	Bendroflumethiazide	HDWIHXWEUNVBIY-UHFFFAOYSA-N
DB00437	Allopurinol	OFCNXPDARWKPPY-UHFFFAOYSA-N
DB00438	Ceftazidime	ORFOPKXBNMVMKC-DWVKKRMSSA-N
DB00439	Cerivastatin	SEERZIQQUAZTOL-ANMDKAQQSA-N
DB00440	Trimethoprim	IEDVJHCEMCRBQM-UHFFFAOYSA-N
DB00441	Gemcitabine	SDUQYLNIPVEERB-QPPQHZFASA-N
DB00442	Entecavir	QDGZDCVAUDNJFG-FXQIFTODSA-N
DB00443	Betamethasone	UREBDLICKHMUKA-DVTGEIKXSA-N
DB00444	Teniposide	NRUKOCRGYNPUPR-QBPJDGROSA-N
DB00445	Epirubicin	AOJJSUZBOXZQNB-VTZDEGQISA-N
DB00446	Chloramphenicol	WIIZWVCIJKGZOK-RKDXNWHRSA-N
DB00447	Loracarbef	JAPHQRWPEGVNBT-UTUOFQBUSA-N
DB00448	Lansoprazole	MJIHNNLFOKEZEW-UHFFFAOYSA-N
DB00449	Dipivefrin	OCUJLLGVOUDECM-UHFFFAOYSA-N
DB00450	Droperidol	RMEDXOLNCUSCGS-UHFFFAOYSA-N
DB00451	Levothyroxine	XUIIKFGFIJCVMT-LBPRGKRZSA-N
DB00452	Framycetin	PGBHMTALBVVCIT-VCIWKGPPSA-N
DB00453	Clomocycline	GJGDLRSSCNAKGL-KMVLDZISSA-N
DB00454	Meperidine	XADCESSVHJOZHK-UHFFFAOYSA-N
DB00455	Loratadine	JCCNYMKQOSZNPW-UHFFFAOYSA-N
DB00456	Cefalotin	XIURVHNZVLADCM-IUODEOHRSA-N
DB00457	Prazosin	IENZQIKPVFGBNW-UHFFFAOYSA-N
DB00458	Imipramine	BCGWQEUPMDMJNV-UHFFFAOYSA-N
DB00459	Acitretin	IHUNBGSDBOWDMA-AQFIFDHZSA-N
DB00460	Verteporfin	YTZALCGQUPRCGW-MXVXOLGGSA-N
DB00461	Nabumetone	BLXXJMDCKKHMKV-UHFFFAOYSA-N
DB00462	Methscopolamine bromide	CXYRUNPLKGGUJF-RAFJPFSSSA-M
DB00463	Metharbital	FWJKNZONDWOGMI-UHFFFAOYSA-N
DB00464	Sodium tetradecyl sulfate	FVEFRICMTUKAML-UHFFFAOYSA-M
DB00465	Ketorolac	OZWKMVRBQXNZKK-UHFFFAOYSA-N
DB00466	Picrotoxin	VJKUPQSHOVKBCO-ZTYBEOBUSA-N
DB00467	Enoxacin	IDYZIJYBMGIQMJ-UHFFFAOYSA-N
DB00468	Quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00469	Tenoxicam	LZNWYQJJBLGYLT-UHFFFAOYSA-N
DB00470	Dronabinol	CYQFCXCEBYINGO-IAGOWNOFSA-N
DB00471	Montelukast	UCHDWCPVSPXUMX-TZIWLTJVSA-N
DB00472	Fluoxetine	RTHCYVBBDHJXIQ-UHFFFAOYSA-N
DB00473	Hexylcaine	DKLKMKYDWHYZTD-UHFFFAOYSA-N
DB00474	Methohexital	NZXKDOXHBHYTKP-UHFFFAOYSA-N
DB00475	Chlordiazepoxide	ANTSCNMPPGJYLG-UHFFFAOYSA-N
DB00476	Duloxetine	ZEUITGRIYCTCEM-KRWDZBQOSA-N
DB00477	Chlorpromazine	ZPEIMTDSQAKGNT-UHFFFAOYSA-N
DB00478	Rimantadine	UBCHPRBFMUDMNC-UHFFFAOYSA-N
DB00479	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00480	Lenalidomide	GOTYRUGSSMKFNF-UHFFFAOYSA-N
DB00481	Raloxifene	GZUITABIAKMVPG-UHFFFAOYSA-N
DB00482	Celecoxib	RZEKVGVHFLEQIL-UHFFFAOYSA-N
DB00483	Gallamine triethiodide	REEUVFCVXKWOFE-UHFFFAOYSA-K
DB00484	Brimonidine	XYLJNLCSTIOKRM-UHFFFAOYSA-N
DB00485	Dicloxacillin	YFAGHNZHGGCZAX-JKIFEVAISA-N
DB00486	Nabilone	GECBBEABIDMGGL-RTBURBONSA-N
DB00487	Pefloxacin	FHFYDNQZQSQIAI-UHFFFAOYSA-N
DB00488	Altretamine	UUVWYPNAQBNQJQ-UHFFFAOYSA-N
DB00489	Sotalol	ZBMZVLHSJCTVON-UHFFFAOYSA-N
DB00490	Buspirone	QWCRAEMEVRGPNT-UHFFFAOYSA-N
DB00491	Miglitol	IBAQFPQHRJAVAV-ULAWRXDQSA-N
DB00492	Fosinopril	BIDNLKIUORFRQP-FLODCBCLSA-N
DB00493	Cefotaxime	GPRBEKHLDVQUJE-QSWIMTSFSA-N
DB00494	Entacapone	JRURYQJSLYLRLN-BJMVGYQFSA-N
DB00495	Zidovudine	HBOMLICNUCNMMY-XLPZGREQSA-N
DB00496	Darifenacin	HXGBXQDTNZMWGS-RUZDIDTESA-N
DB00497	Oxycodone	BRUQQQPBMZOVGD-XFKAJCMBSA-N
DB00498	Phenindione	NFBAXHOPROOJAW-UHFFFAOYSA-N
DB00499	Flutamide	MKXKFYHWDHIYRV-UHFFFAOYSA-N
DB00500	Tolmetin	UPSPUYADGBWSHF-UHFFFAOYSA-N
DB00501	Cimetidine	AQIXAKUUQRKLND-UHFFFAOYSA-N
DB00502	Haloperidol	LNEPOXFFQSENCJ-UHFFFAOYSA-N
DB00503	Ritonavir	NCDNCNXCDXHOMX-XGKFQTDJSA-N
DB00504	Levallorphan	OZYUPQUCAUTOBP-QXAKKESOSA-N
DB00505	Tridihexethyl	NPRHVSBSZMAEIN-UHFFFAOYSA-N
DB00507	Nitazoxanide	YQNQNVDNTFHQSW-UHFFFAOYSA-N
DB00508	Triflupromazine	XSCGXQMFQXDFCW-UHFFFAOYSA-N
DB00509	Dextrothyroxine	XUIIKFGFIJCVMT-GFCCVEGCSA-N
DB00511	Acetyldigitoxin	HPMZBILYSWLILX-UMDUKNJSSA-N
DB00512	Vancomycin	MYPYJXKWCTUITO-LYRMYLQWSA-N
DB00513	Aminocaproic acid	SLXKOJJOQWFEFD-UHFFFAOYSA-N
DB00514	Dextromethorphan	MKXZASYAUGDDCJ-NJAFHUGGSA-N
DB00515	Cisplatin	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00516	Bentoquatam	
DB00517	Anisotropine methylbromide	QSFKGMJOKUZAJM-UHFFFAOYSA-M
DB00518	Albendazole	HXHWSAZORRCQMX-UHFFFAOYSA-N
DB00519	Trandolapril	VXFJYXUZANRPDJ-WTNASJBWSA-N
DB00520	Caspofungin	JYIKNQVWKBUSNH-WVDDFWQHSA-N
DB00521	Carteolol	LWAFSWPYPHEXKX-UHFFFAOYSA-N
DB00522	Bentiromide	SPPTWHFVYKCNNK-FQEVSTJZSA-N
DB00523	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00524	Metolazone	AQCHWTWZEMGIFD-UHFFFAOYSA-N
DB00525	Tolnaftate	FUSNMLFNXJSCDI-UHFFFAOYSA-N
DB00526	Oxaliplatin	ZROHGHOFXNOHSO-BNTLRKBRSA-L
DB00527	Cinchocaine	PUFQVTATUTYEAL-UHFFFAOYSA-N
DB00528	Lercanidipine	ZDXUKAKRHYTAKV-UHFFFAOYSA-N
DB00529	Foscarnet	ZJAOAACCNHFJAH-UHFFFAOYSA-N
DB00530	Erlotinib	AAKJLRGGTJKAMG-UHFFFAOYSA-N
DB00531	Cyclophosphamide	CMSMOCZEIVJLDB-UHFFFAOYSA-N
DB00532	Mephenytoin	GMHKMTDVRCWUDX-UHFFFAOYSA-N
DB00533	Rofecoxib	RZJQGNCSTQAWON-UHFFFAOYSA-N
DB00534	Chlormerodrin	BJFGVYCULWBXKF-UHFFFAOYSA-M
DB00535	Cefdinir	RTXOFQZKPXMALH-GHXIOONMSA-N
DB00536	Guanidine	ZRALSGWEFCBTJO-UHFFFAOYSA-N
DB00537	Ciprofloxacin	MYSWGUAQZAJSOK-UHFFFAOYSA-N
DB00538	Gadoversetamide	HBEAOBRDTOXWRZ-UHFFFAOYSA-K
DB00539	Toremifene	XFCLJVABOIYOMF-QPLCGJKRSA-N
DB00540	Nortriptyline	PHVGLTMQBUFIQQ-UHFFFAOYSA-N
DB00541	Vincristine	OGWKCGZFUXNPDA-CFWMRBGOSA-N
DB00542	Benazepril	XPCFTKFZXHTYIP-PMACEKPBSA-N
DB00543	Amoxapine	QWGDMFLQWFTERH-UHFFFAOYSA-N
DB00544	Fluorouracil	GHASVSINZRGABV-UHFFFAOYSA-N
DB00545	Pyridostigmine	RVOLLAQWKVFTGE-UHFFFAOYSA-N
DB00546	Adinazolam	GJSLOMWRLALDCT-UHFFFAOYSA-N
DB00547	Desoximetasone	VWVSBHGCDBMOOT-IIEHVVJPSA-N
DB00548	Azelaic acid	BDJRBEYXGGNYIS-UHFFFAOYSA-N
DB00549	Zafirlukast	YEEZWCHGZNKEEK-UHFFFAOYSA-N
DB00550	Propylthiouracil	KNAHARQHSZJURB-UHFFFAOYSA-N
DB00551	Acetohydroxamic acid	RRUDCFGSUDOHDG-UHFFFAOYSA-N
DB00552	Pentostatin	FPVKHBSQESCIEP-JQCXWYLXSA-N
DB00553	Methoxsalen	QXKHYNVANLEOEG-UHFFFAOYSA-N
DB00554	Piroxicam	QYSPLQLAKJAUJT-UHFFFAOYSA-N
DB00555	Lamotrigine	PYZRQGJRPPTADH-UHFFFAOYSA-N
DB00556	Perflutren	QYSGYZVSCZSLHT-UHFFFAOYSA-N
DB00557	Hydroxyzine	ZQDWXGKKHFNSQK-UHFFFAOYSA-N
DB00558	Zanamivir	ARAIBEBZBOPLMB-UFGQHTETSA-N
DB00559	Bosentan	GJPICJJJRGTNOD-UHFFFAOYSA-N
DB00560	Tigecycline	FPZLLRFZJZRHSY-HJYUBDRYSA-N
DB00561	Doxapram	XFDJYSQDBULQSI-UHFFFAOYSA-N
DB00562	Benzthiazide	NDTSRXAMMQDVSW-UHFFFAOYSA-N
DB00563	Methotrexate	FBOZXECLQNJBKD-ZDUSSCGKSA-N
DB00564	Carbamazepine	FFGPTBGBLSHEPO-UHFFFAOYSA-N
DB00565	Cisatracurium	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00566	Succimer	ACTRVOBWPAIOHC-XIXRPRMCSA-N
DB00567	Cephalexin	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
DB00568	Cinnarizine	DERZBLKQOCDDDZ-JLHYYAGUSA-N
DB00569	Fondaparinux	KANJSNBRCNMZMV-ABRZTLGGSA-N
DB00570	Vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00571	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00572	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00573	Fenoprofen	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00574	Fenfluramine	DBGIVFWFUFKIQN-UHFFFAOYSA-N
DB00575	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00576	Sulfamethizole	VACCAVUAMIDAGB-UHFFFAOYSA-N
DB00577	Valaciclovir	HDOVUKNUBWVHOX-QMMMGPOBSA-N
DB00578	Carbenicillin	FPPNZSSZRUTDAP-UWFZAAFLSA-N
DB00579	Mazindol	ZPXSCAKFGYXMGA-UHFFFAOYSA-N
DB00580	Valdecoxib	LNPDTQAFDNKSHK-UHFFFAOYSA-N
DB00581	Lactulose	JCQLYHFGKNRPGE-FCVZTGTOSA-N
DB00582	Voriconazole	BCEHBSKCWLPMDN-MGPLVRAMSA-N
DB00583	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00584	Enalapril	GBXSMTUPTTWBMN-XIRDDKMYSA-N
DB00585	Nizatidine	SGXXNSQHWDMGGP-UHFFFAOYSA-N
DB00586	Diclofenac	DCOPUUMXTXDBNB-UHFFFAOYSA-N
DB00587	Cinalukast	BZMKNPGKXJAIDV-VAWYXSNFSA-N
DB00588	Fluticasone propionate	WMWTYOKRWGGJOA-CENSZEJFSA-N
DB00589	Lisuride	BKRGVLQUQGGVSM-KBXCAEBGSA-N
DB00590	Doxazosin	RUZYUOTYCVRMRZ-UHFFFAOYSA-N
DB00591	Fluocinolone acetonide	FEBLZLNTKCEFIT-VSXGLTOVSA-N
DB00592	Piperazine	GLUUGHFHXGJENI-UHFFFAOYSA-N
DB00593	Ethosuximide	HAPOVYFOVVWLRS-UHFFFAOYSA-N
DB00594	Amiloride	XSDQTOBWRPYKKA-UHFFFAOYSA-N
DB00595	Oxytetracycline	IWVCMVBTMGNXQD-PXOLEDIWSA-N
DB00596	Ulobetasol	LEHFPXVYPMWYQD-XHIJKXOTSA-N
DB00597	Gadoteridol	DPNNNPAKRZOSMO-UHFFFAOYSA-K
DB00598	Labetalol	SGUAFYQXFOLMHL-UHFFFAOYSA-N
DB00599	Thiopental	IUJDSEJGGMCXSG-UHFFFAOYSA-N
DB00600	Monobenzone	VYQNWZOUAUKGHI-UHFFFAOYSA-N
DB00601	Linezolid	TYZROVQLWOKYKF-ZDUSSCGKSA-N
DB00602	Ivermectin	SPBDXSGPUHCETR-CVSKBELMSA-N
DB00603	Medroxyprogesterone acetate	PSGAAPLEWMOORI-PEINSRQWSA-N
DB00604	Cisapride	DCSUBABJRXZOMT-IRLDBZIGSA-N
DB00605	Sulindac	MLKXDPUZXIRXEP-MFOYZWKCSA-N
DB00606	Cyclothiazide	BOCUKUHCLICSIY-UHFFFAOYSA-N
DB00607	Nafcillin	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
DB00608	Chloroquine	WHTVZRBIWZFKQO-UHFFFAOYSA-N
DB00609	Ethionamide	AEOCXXJPGCBFJA-UHFFFAOYSA-N
DB00610	Metaraminol	WXFIGDLSSYIKKV-RCOVLWMOSA-N
DB00611	Butorphanol	IFKLAQQSCNILHL-QHAWAJNXSA-N
DB00612	Bisoprolol	VHYCDWMUTMEGQY-UHFFFAOYSA-N
DB00613	Amodiaquine	OVCDSSHSILBFBN-UHFFFAOYSA-N
DB00614	Furazolidone	PLHJDBGFXBMTGZ-WEVVVXLNSA-N
DB00615	Rifabutin	ATEBXHFBFRCZMA-VXTBVIBXSA-N
DB00616	Candoxatril	ZTWZVMIYIIVABD-OEMFJLHTSA-N
DB00617	Paramethadione	VQASKUSHBVDKGU-UHFFFAOYSA-N
DB00618	Demeclocycline	FMTDIUIBLCQGJB-SEYHBJAFSA-N
DB00619	Imatinib	KTUFNOKKBVMGRW-UHFFFAOYSA-N
DB00620	Triamcinolone	GFNANZIMVAIWHM-OBYCQNJPSA-N
DB00621	Oxandrolone	QSLJIVKCVHQPLV-PEMPUTJUSA-N
DB00622	Nicardipine	ZBBHBTPTTSWHBA-UHFFFAOYSA-N
DB00623	Fluphenazine	PLDUPXSUYLZYBN-UHFFFAOYSA-N
DB00624	Testosterone	MUMGGOZAMZWBJJ-DYKIIFRCSA-N
DB00625	Efavirenz	XPOQHMRABVBWPR-ZDUSSCGKSA-N
DB00626	Bacitracin	CLKOFPXJLQSYAH-ABRJDSQDSA-N
DB00627	Niacin	PVNIIMVLHYAWGP-UHFFFAOYSA-N
DB00628	Clorazepic acid	XDDJGVMJFWAHJX-UHFFFAOYSA-N
DB00629	Guanabenz	WDZVGELJXXEGPV-YIXHJXPBSA-N
DB00630	Alendronic acid	OGSPWJRAVKPPFI-UHFFFAOYSA-N
DB00631	Clofarabine	WDDPHFBMKLOVOX-AYQXTPAHSA-N
DB00632	Docosanol	NOPFSRXAKWQILS-UHFFFAOYSA-N
DB00633	Dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00634	Sulfacetamide	SKIVFJLNDNKQPD-UHFFFAOYSA-N
DB00635	Prednisone	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
DB00636	Clofibrate	KNHUKKLJHYUCFP-UHFFFAOYSA-N
DB00637	Astemizole	GXDALQBWZGODGZ-UHFFFAOYSA-N
DB00638	Inulin	JYJIGFIDKWBXDU-MNNPPOADSA-N
DB00639	Butoconazole	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00640	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00641	Simvastatin	RYMZZMVNJRMUDD-HGQWONQESA-N
DB00642	Pemetrexed	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N
DB00643	Mebendazole	OPXLLQIJSORQAM-UHFFFAOYSA-N
DB00644	Gonadorelin	XLXSAKCOAKORKW-UHFFFAOYSA-N
DB00645	Dyclonine	BZEWSEKUUPWQDQ-UHFFFAOYSA-N
DB00646	Nystatin	VQOXZBDYSJBXMA-RKEBNKJGSA-N
DB00647	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00648	Mitotane	JWBOIMRXGHLCPP-UHFFFAOYSA-N
DB00649	Stavudine	XNKLLVCARDGLGL-JGVFFNPUSA-N
DB00650	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00651	Dyphylline	KSCFJBIXMNOVSH-UHFFFAOYSA-N
DB00652	Pentazocine	VOKSWYLNZZRQPF-GDIGMMSISA-N
DB00653	Magnesium sulfate	CSNNHWWHGAXBCP-UHFFFAOYSA-L
DB00654	Latanoprost	GGXICVAJURFBLW-CEYXHVGTSA-N
DB00655	Estrone	DNXHEGUUPJUMQT-CBZIJGRNSA-N
DB00656	Trazodone	PHLBKPHSAVXXEF-UHFFFAOYSA-N
DB00657	Mecamylamine	IMYZQPCYWPFTAG-UHFFFAOYSA-N
DB00658	Sevelamer	ZNSIZMQNQCNRBW-UHFFFAOYSA-N
DB00659	Acamprosate	AFCGFAGUEYAMAO-UHFFFAOYSA-N
DB00660	Metaxalone	IMWZZHHPURKASS-UHFFFAOYSA-N
DB00661	Verapamil	SGTNSNPWRIOYBX-UHFFFAOYSA-N
DB00662	Trimethobenzamide	FEZBIKUBAYAZIU-UHFFFAOYSA-N
DB00663	Flumethasone	WXURHACBFYSXBI-GQKYHHCASA-N
DB00664	Sulfametopyrazine	KXRZBTAEDBELFD-UHFFFAOYSA-N
DB00665	Nilutamide	XWXYUMMDTVBTOU-UHFFFAOYSA-N
DB00666	Nafarelin	RWHUEXWOYVBUCI-ITQXDASVSA-N
DB00668	Epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00669	Sumatriptan	KQKPFRSPSRPDEB-UHFFFAOYSA-N
DB00670	Pirenzepine	RMHMFHUVIITRHF-UHFFFAOYSA-N
DB00671	Cefixime	OKBVVJOGVLARMR-QSWIMTSFSA-N
DB00672	Chlorpropamide	RKWGIWYCVPQPMF-UHFFFAOYSA-N
DB00673	Aprepitant	ATALOFNDEOCMKK-OITMNORJSA-N
DB00674	Galantamine	ASUTZQLVASHGKV-JDFRZJQESA-N
DB00675	Tamoxifen	NKANXQFJJICGDU-QPLCGJKRSA-N
DB00676	Benzyl benzoate	SESFRYSPDFLNCH-UHFFFAOYSA-N
DB00677	Isoflurophate	MUCZHBLJLSDCSD-UHFFFAOYSA-N
DB00678	Losartan	PSIFNNKUMBGKDQ-UHFFFAOYSA-N
DB00679	Thioridazine	KLBQZWRITKRQQV-UHFFFAOYSA-N
DB00680	Moricizine	FUBVWMNBEHXPSU-UHFFFAOYSA-N
DB00681	Amphotericin B	APKFDSVGJQXUKY-INPOYWNPSA-N
DB00682	Warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00683	Midazolam	DDLIGBOFAVUZHB-UHFFFAOYSA-N
DB00684	Tobramycin	NLVFBUXFDBBNBW-PBSUHMDJSA-N
DB00685	Trovafloxacin	WVPSKSLAZQPAKQ-CDMJZVDBSA-N
DB00686	Pentosan polysulfate	FCCNSUIJIOOXEZ-SJYYZXOBSA-N
DB00687	Fludrocortisone	AAXVEMMRQDVLJB-BULBTXNYSA-N
DB00688	Mycophenolate mofetil	RTGDFNSFWBGLEC-SYZQJQIISA-N
DB00689	Cephaloglycin	FUBBGQLTSCSAON-PBFPGSCMSA-N
DB00690	Flurazepam	SAADBVWGJQAEFS-UHFFFAOYSA-N
DB00691	Moexipril	UWWDHYUMIORJTA-HSQYWUDLSA-N
DB00692	Phentolamine	MRBDMNSDAVCSSF-UHFFFAOYSA-N
DB00693	Fluorescein	GNBHRKFJIUUOQI-UHFFFAOYSA-N
DB00694	Daunorubicin	STQGQHZAVUOBTE-VGBVRHCVSA-N
DB00695	Furosemide	ZZUFCTLCJUWOSV-UHFFFAOYSA-N
DB00696	Ergotamine	XCGSFFUVFURLIX-VFGNJEKYSA-N
DB00697	Tizanidine	XFYDIVBRZNQMJC-UHFFFAOYSA-N
DB00698	Nitrofurantoin	NXFQHRVNIOXGAQ-YCRREMRBSA-N
DB00699	Nicergoline	YSEXMKHXIOCEJA-FVFQAYNVSA-N
DB00700	Eplerenone	JUKPWJGBANNWMW-VWBFHTRKSA-N
DB00701	Amprenavir	YMARZQAQMVYCKC-OEMFJLHTSA-N
DB00702	Icodextrin	
DB00703	Methazolamide	FLOSMHQXBMRNHR-QPJJXVBHSA-N
DB00704	Naltrexone	DQCKKXVULJGBQN-XFWGSAIBSA-N
DB00705	Delavirdine	WHBIGIKBNXZKFE-UHFFFAOYSA-N
DB00706	Tamsulosin	DRHKJLXJIQTDTD-OAHLLOKOSA-N
DB00707	Porfimer sodium	
DB00708	Sufentanil	GGCSSNBKKAUURC-UHFFFAOYSA-N
DB00709	Lamivudine	JTEGQNOMFQHVDC-NKWVEPMBSA-N
DB00710	Ibandronate	MPBVHIBUJCELCL-UHFFFAOYSA-N
DB00711	Diethylcarbamazine	RCKMWOKWVGPNJF-UHFFFAOYSA-N
DB00712	Flurbiprofen	SYTBZMRGLBWNTM-UHFFFAOYSA-N
DB00713	Oxacillin	UWYHMGVUTGAWSP-JKIFEVAISA-N
DB00714	Apomorphine	VMWNQDUVQKEIOC-CYBMUJFWSA-N
DB00715	Paroxetine	AHOUBRCZNHFOSL-YOEHRIQHSA-N
DB00716	Nedocromil	RQTOOFIXOKYGAN-UHFFFAOYSA-N
DB00717	Norethisterone	VIKNJXKGJWUCNN-XGXHKTLJSA-N
DB00718	Adefovir dipivoxil	WOZSCQDILHKSGG-UHFFFAOYSA-N
DB00719	Azatadine	SEBMTIQKRHYNIT-UHFFFAOYSA-N
DB00720	Clodronic acid	ACSIXWWBWUQEHA-UHFFFAOYSA-N
DB00721	Procaine	MFDFERRIHVXMIY-UHFFFAOYSA-N
DB00722	Lisinopril	RLAWWYSOJDYHDC-BZSNNMDCSA-N
DB00723	Methoxamine	WJAJPNHVVFWKKL-UHFFFAOYSA-N
DB00724	Imiquimod	DOUYETYNHWVLEO-UHFFFAOYSA-N
DB00725	Homatropine methylbromide	FUFVKLQESJNNAN-UHFFFAOYSA-M
DB00726	Trimipramine	ZSCDBOWYZJWBIY-UHFFFAOYSA-N
DB00727	Nitroglycerin	SNIOPGDIGTZGOP-UHFFFAOYSA-N
DB00728	Rocuronium	YXRDKMPIGHSVRX-OOJCLDBCSA-N
DB00730	Thiabendazole	WJCNZQLZVWNLKY-UHFFFAOYSA-N
DB00731	Nateglinide	OELFLUMRDSZNSF-BRWVUGGUSA-N
DB00732	Atracurium besylate	XXZSQOVSEBAPGS-UHFFFAOYSA-L
DB00733	Pralidoxime	JBKPUQTUERUYQE-UHFFFAOYSA-O
DB00734	Risperidone	RAPZEAPATHNIPO-UHFFFAOYSA-N
DB00735	Naftifine	OZGNYLLQHRPOBR-DHZHZOJOSA-N
DB00736	Esomeprazole	SUBDBMMJDZJVOS-DEOSSOPVSA-N
DB00737	Meclizine	OCJYIGYOJCODJL-UHFFFAOYSA-N
DB00738	Pentamidine	XDRYMKDFEDOLFX-UHFFFAOYSA-N
DB00739	Hetacillin	DXVUYOAEDJXBPY-NFFDBFGFSA-N
DB00740	Riluzole	FTALBRSUTCGOEG-UHFFFAOYSA-N
DB00741	Hydrocortisone	JYGXADMDTFJGBT-VWUMJDOOSA-N
DB00742	Mannitol	FBPFZTCFMRRESA-KVTDHHQDSA-N
DB00743	Gadobenic acid	MXZROTBGJUUXID-UHFFFAOYSA-K
DB00744	Zileuton	MWLSOWXNZPKENC-UHFFFAOYSA-N
DB00745	Modafinil	YFGHCGITMMYXAQ-UHFFFAOYSA-N
DB00746	Deferoxamine	UBQYURCVBFRUQT-UHFFFAOYSA-N
DB00747	Scopolamine	STECJAGHUSJQJN-FWXGHANASA-N
DB00748	Carbinoxamine	OJFSXZCBGQGRNV-UHFFFAOYSA-N
DB00749	Etodolac	NNYBQONXHNTVIJ-UHFFFAOYSA-N
DB00750	Prilocaine	MVFGUOIZUNYYSO-UHFFFAOYSA-N
DB00751	Epinastine	WHWZLSFABNNENI-UHFFFAOYSA-N
DB00752	Tranylcypromine	AELCINSCMGFISI-UHFFFAOYSA-N
DB00753	Isoflurane	PIWKPBJCKXDKJR-UHFFFAOYSA-N
DB00754	Ethotoin	SZQIFWWUIBRPBZ-UHFFFAOYSA-N
DB00755	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00756	Hexachlorophene	ACGUYXCXAPNIKK-UHFFFAOYSA-N
DB00757	Dolasetron	UKTAZPQNNNJVKR-KJGYPYNMSA-N
DB00758	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00759	Tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00760	Meropenem	DMJNNHOOLUXYBV-PQTSNVLCSA-N
DB00761	Potassium chloride	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DB00762	Irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00763	Methimazole	PMRYVIKBURPHAH-UHFFFAOYSA-N
DB00764	Mometasone	QLIIKPVHVRXHRI-CXSFZGCWSA-N
DB00765	Metyrosine	NHTGHBARYWONDQ-JTQLQIEISA-N
DB00766	Clavulanic acid	HZZVJAQRINQKSD-PBFISZAISA-N
DB00767	Benzquinamide	JSZILQVIPPROJI-UHFFFAOYSA-N
DB00768	Olopatadine	JBIMVDZLSHOPLA-LSCVHKIXSA-N
DB00769	Hydrocortamate	FWFVLWGEFDIZMJ-FOMYWIRZSA-N
DB00770	Alprostadil	GMVPRGQOIOIIMI-DWKJAMRDSA-N
DB00771	Clidinium	HOOSGZJRQIVJSZ-NNBUQUNQSA-N
DB00772	Malathion	JXSJBGJIGXNWCI-UHFFFAOYSA-N
DB00773	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00774	Hydroflumethiazide	DMDGGSIALPNSEE-UHFFFAOYSA-N
DB00775	Tirofiban	COKMIXFXJJXBQG-NRFANRHFSA-N
DB00776	Oxcarbazepine	CTRLABGOLIVAIY-UHFFFAOYSA-N
